fecha,moneda,desviacion_cf_pct,retorno_forward_pct
2014-04-01,BRL,-7.151616642633337,31.07161019168143
2014-05-01,BRL,-10.96205492505397,31.97264256571396
2014-06-01,BRL,-12.41549460335544,33.048089064393224
2014-07-01,BRL,-11.577376647963487,37.07999970235252
2014-08-01,BRL,-9.741806398376987,43.797704144315
2014-09-01,BRL,-8.13731545327129,51.432249792240945
2014-10-01,BRL,-6.890138907788234,45.887736862988646
2014-11-01,BRL,-5.115247447467358,39.44083897645031
2014-12-01,BRL,-1.9788282970074411,38.32355047545571
2015-01-01,BRL,2.277723354145845,42.86294179557121
2015-02-01,BRL,6.3126971021873715,34.16283141584056
2015-03-01,BRL,8.725697147219444,16.52444255123755
2015-04-01,BRL,9.281430025720741,15.665512123476265
2015-05-01,BRL,9.242601219789785,14.656338557168858
2015-06-01,BRL,10.474498822434155,9.568326108732794
2015-07-01,BRL,14.013300743359647,1.614334521977212
2015-08-01,BRL,19.240730792863776,-9.068318996554737
2015-09-01,BRL,24.3079071434809,-18.09211072484267
2015-10-01,BRL,27.434659302284437,-19.508743263272166
2015-11-01,BRL,28.032317344891066,-12.370894385387743
2015-12-01,BRL,26.80529983868045,-14.482404146386664
2016-01-01,BRL,24.870408357953426,-23.548908653755205
2016-02-01,BRL,22.728867581755434,-24.529937600060016
2016-03-01,BRL,19.977969263183436,-16.892516138677195
2016-04-01,BRL,15.952692854198936,-12.820289194892997
2016-05-01,BRL,10.666622348324934,-9.852525917780298
2016-06-01,BRL,5.175567936411659,-3.859716827893389
2016-07-01,BRL,1.001290187848999,-2.142573241426593
2016-08-01,BRL,-0.9348782338525916,-1.847339719674257
2016-09-01,BRL,-0.9994448043918155,-3.822547191446346
2016-10-01,BRL,-0.5946825269097319,0.08843980815391728
2016-11-01,BRL,-1.1624183803537051,-2.405271540305076
2016-12-01,BRL,-3.211611633691706,-1.7751578509482613
2017-01-01,BRL,-6.081349923159488,0.568747399347802
2017-02-01,BRL,-8.551304825381145,4.469719195799526
2017-03-01,BRL,-9.775210785361658,4.785457352969691
2017-04-01,BRL,-9.829412838411484,8.29843823161356
2017-05-01,BRL,-9.53023338820222,12.43284016288644
2017-06-01,BRL,-9.748210359920762,13.557230304679102
2017-07-01,BRL,-10.78235308514382,17.74864691780089
2017-08-01,BRL,-12.238779094147464,22.09040758051277
2017-09-01,BRL,-13.433221915553908,27.31596592279835
2017-10-01,BRL,-13.95283394645144,16.38486057316626
2017-11-01,BRL,-13.93597516597233,14.842361020938345
2017-12-01,BRL,-13.874449478555082,16.525700434240864
2018-01-01,BRL,-14.107705267881126,15.331619121912476
2018-02-01,BRL,-14.407499830130133,13.742161605970594
2018-03-01,BRL,-13.999536268551694,15.738304459479412
2018-04-01,BRL,-12.071415327434359,13.450069211404925
2018-05-01,BRL,-8.45949864427949,9.581655011887724
2018-06-01,BRL,-4.0254814388216325,2.2623544419586583
2018-07-01,BRL,-0.3766856954152069,-1.299369405961004
2018-08-01,BRL,0.9947696942508445,2.2701623107944213
2018-09-01,BRL,-0.3621782677632388,0.08447709668146786
2018-10-01,BRL,-3.513766584265597,8.396234373269884
2018-11-01,BRL,-6.688375652561759,9.424422353675933
2018-12-01,BRL,-8.397811809092122,5.586879201829786
2019-01-01,BRL,-8.355750159780225,10.066537377038088
2019-02-01,BRL,-7.513750130048622,15.460428046988506
2019-03-01,BRL,-7.181697637107078,24.035540294905644
2019-04-01,BRL,-7.923227357780556,30.960138154665586
2019-05-01,BRL,-9.12250703503984,34.26264702976418
2019-06-01,BRL,-9.588218864255788,29.479520482018206
2019-07-01,BRL,-8.68734143030219,33.44400071960312
2019-08-01,BRL,-7.012828640432119,30.641696552673526
2019-09-01,BRL,-5.940055158351362,26.913694280123824
2019-10-01,BRL,-6.372511162980583,31.887630950035106
2019-11-01,BRL,-7.7304546111500425,26.810836256678506
2019-12-01,BRL,-8.120074041111254,22.54414279640631
2020-01-01,BRL,-5.674882587835136,25.512259058310693
2020-02-01,BRL,-0.05510323334808809,21.95257536507409
2020-03-01,BRL,7.108999958839495,14.505168562027615
2020-04-01,BRL,13.228995386651823,4.664921432511715
2020-05-01,BRL,16.454828591739883,-6.265379991097397
2020-06-01,BRL,16.74388170314266,-2.8768464941605565
2020-07-01,BRL,15.535634720453142,-2.3674725251529916
2020-08-01,BRL,14.42505799634675,-3.912154532398926
2020-09-01,BRL,14.004867208515284,-2.23526262344107
2020-10-01,BRL,13.789599780552631,-1.487840833216869
2020-11-01,BRL,13.108528492509716,2.2032061522333057
2020-12-01,BRL,11.997466623077486,9.346841567975206
2021-01-01,BRL,11.196830489648526,3.4091505459556304
2021-02-01,BRL,11.279190562006008,-4.1354680696385815
2021-03-01,BRL,11.817820091219275,-12.639101349546355
2021-04-01,BRL,11.524244681261361,-15.848107448364178
2021-05-01,BRL,9.384165264513863,-6.56137503577181
2021-06-01,BRL,5.820167597458391,0.3249869477007339
2021-07-01,BRL,2.7471894457501924,4.018120896685984
2021-08-01,BRL,2.2715118429090193,-2.08624485898814
2021-09-01,BRL,4.978685547770248,-0.7368247263816352
2021-10-01,BRL,9.21149289062682,-5.3898003064430045
2021-11-01,BRL,12.020102409479167,-5.276890340208973
2021-12-01,BRL,11.144567781458106,-7.510436722891445
2022-01-01,BRL,6.558558070692075,-6.2143551534635355
2022-02-01,BRL,0.44386689570849874,-0.36806449107538164
2022-03-01,BRL,-4.320851650633046,4.62732831458228
2022-04-01,BRL,-5.98575546393678,5.593937698878548
2022-05-01,BRL,-4.779509445703392,0.5748227195152777
2022-06-01,BRL,-2.3498838620762643,-3.9931537293991903
2022-07-01,BRL,-0.42918074086402414,-11.168579553978875
2022-08-01,BRL,0.20885956461950927,-4.773968765653436
2022-09-01,BRL,-0.13341237858270105,-5.848724019926732
2022-10-01,BRL,-0.7084935778760869,-3.570637737189575
2022-11-01,BRL,-1.0367310924704793,-7.233293117550987
2022-12-01,BRL,-1.1731174328135714,-6.84596049288857
2023-01-01,BRL,-1.4973419658318772,-5.7271283705280895
2023-02-01,BRL,-2.355140066750995,-4.1341657478024985
2023-03-01,BRL,-3.8486940313058438,-4.525228089415867
2023-04-01,BRL,-5.817363650879099,2.0770908651422726
2023-05-01,BRL,-7.890962175822777,3.0417476038355096
2023-06-01,BRL,-9.562064824203741,10.449362105329474
2023-07-01,BRL,-10.346357674895813,14.358292022291842
2023-08-01,BRL,-10.060732526305442,12.431867855972477
2023-09-01,BRL,-9.054511274890977,11.514990262502733
2023-10-01,BRL,-8.123658756560609,10.488207467065447
2023-11-01,BRL,-8.024031737603917,16.892389006946274
2023-12-01,BRL,-8.874643250493264,21.990399566859843
2024-01-01,BRL,-9.94746789937507,20.51016436166291
2024-02-01,BRL,-10.110533602296211,14.949485850787747
2024-03-01,BRL,-8.656198405474457,14.473130538436173
2024-04-01,BRL,-5.86697434387104,12.125292974166646
2024-05-01,BRL,-2.8263367839582494,9.810976250384297
2024-06-01,BRL,-0.5909590990494132,2.8406494517105862
2024-07-01,BRL,0.6069677429158187,-0.2449250778407075
2024-08-01,BRL,1.4612448186130778,-1.9218780084157006
2024-09-01,BRL,2.912719036289217,-3.1933695593341582
2024-10-01,BRL,5.27180009413241,-4.334984391497776
2024-11-01,BRL,7.89121605226769,-8.333088762090291
2024-12-01,BRL,9.65661602942035,-11.139290198131647
2025-01-01,BRL,9.8582337723983,-12.036514821449584
2025-02-01,BRL,8.698434077916387,-10.26036672751176
2025-03-01,BRL,7.036955982110185,-9.562533352545511
2025-04-01,BRL,5.651543414948788,-13.939522959317973
2025-05-01,BRL,4.6882914518203185,-12.846296813417712
2025-06-01,BRL,3.7552432869614156,-7.889479936950927
2025-07-01,BRL,2.5012280948261822,-7.794768246754358
2006-01-01,CLP,-1.1768239761354105,3.0432006660125133
2006-02-01,CLP,-1.6487813045391708,3.0241717917713906
2006-03-01,CLP,-1.9218612975086202,1.839348540319552
2006-04-01,CLP,-1.6957959969219782,2.845651488810219
2006-05-01,CLP,-0.9472838412738938,0.30472598679551766
2006-06-01,CLP,0.022734480104036336,-2.97604394475961
