fecha,hp_standard,hp_expanding,ma_60m,ema_60m,bk_trend,cf_trend,hamilton,butterworth
2022-01-01,8.300251146358814,8.278707691629982,8.108002046006423,8.11574364775282,8.289617599615767,8.06152695576734,8.288256044056393,8.206920775028602
2022-02-01,8.30591928010108,8.283429537839615,8.11321010230402,8.121067816063666,8.288732590699448,8.05783576018295,8.29366083485136,8.212142117126447
2022-03-01,8.311419259928547,8.28350921540831,8.11750509415547,8.12512551447226,8.268166321798828,8.03530753870576,8.26473313754719,8.217271614787625
2022-04-01,8.316727351796171,8.282823228709475,8.122107075403694,8.128927179703279,8.267104566386653,8.033458930654326,8.236730942102675,8.222049511543428
2022-05-01,8.321815184325866,8.288907686521972,8.127410953955483,8.134504887380103,8.314124846401132,8.079893723714727,8.248184624419638,8.226519319339706
2022-06-01,8.32664912089262,8.291640521881055,8.13215472050032,8.13916975005673,8.267322456077347,8.031635269629753,8.314537728250407,8.230907007056073
2022-07-01,8.331193927159962,8.306697376844184,8.138213514205583,8.147142407835165,8.33705338797823,8.099062271517482,8.258918999408762,8.23548234767
2022-08-01,8.335410892447355,8.319254359240658,8.144449954331522,8.15451045822247,8.28552993164183,8.045319284703124,8.405702894388387,8.240627338314505
2022-09-01,8.339264835388914,8.333775688061742,8.15142726380052,8.16247002734206,8.272964826810448,8.031125379424108,8.361933478677445,8.246491520005284
2022-10-01,8.342723086510105,8.35440398988085,8.159210579146437,8.172165552990997,8.306256398601704,8.063596685785152,8.414567445753764,8.253174213190487
2022-11-01,8.345756984242065,8.378742711407085,8.16740341708718,8.183005934224186,8.336153884204833,8.093110285245983,8.471844935390752,8.260983476820908
2022-12-01,8.348345860670689,8.397652568176094,8.175242629861232,8.19255638757324,8.303120627803542,8.059326578406338,8.514531628338997,8.269994651703447
2023-01-01,8.350479927027958,8.412999104949744,8.183525591844933,8.201286804444134,8.288743523070458,8.043323417503817,8.454994254696857,8.279879632380712
2023-02-01,8.352158118481603,8.429080133635305,8.19216482705755,8.21033664164142,8.312617121159487,8.06509324544469,8.451143202761134,8.290313176542425
2023-03-01,8.35338687488726,8.442655433261958,8.20074780871853,8.218836683638111,8.318829048269661,8.069258085601122,8.478077424874833,8.301148598689826
2023-04-01,8.354181307024582,8.448972335026841,8.209014652618864,8.22548035190273,8.298609181135886,8.047145513876846,8.470144839119332,8.312105340607985
2023-05-01,8.354564577058287,8.454238549016962,8.216706099410217,8.23188709476538,8.338576647703999,8.085758078666942,8.40456560352097,8.322788712815552
