fecha,diferencial_nominal,diferencial_real,vol_trm_12m_anual,carry_sharpe,carry_zscore,diferencial_zscore,carry_momentum_6m,carry_neto_embig
2022-02-01,3.92,0.8688473956459442,6.603044901644129,0.593665507109294,1.922716101245642,1.0597027757268278,2.26,0.20550000000000024
2022-03-01,3.8,0.8940940652251719,7.727311038067873,0.49176226779013504,1.3341904273244343,1.0856529573258829,2.13,0.15521739130434797
2022-04-01,4.67,1.9046610771982286,7.735530834948294,0.6037077609336703,2.1883947670790294,2.0598084445445735,2.75,1.2252380952380952
2022-05-01,5.1977419354838705,1.4313943314588942,9.333414132833045,0.5568961005597379,1.9060021167502244,2.6496886398564707,2.794408602150537,1.367287390029325
2022-06-01,4.79,1.275523812521071,9.5676699835019,0.5006443583714405,1.5384360738989453,2.278359724109963,2.176451612903226,0.9027272727272724
2022-07-01,5.82,1.6751765852225446,13.591770950979285,0.428200270663086,1.0228301923407417,3.1588251175564634,2.8677419354838714,1.4414285714285722
2022-08-01,6.67,2.9729774689957074,13.753055483105841,0.48498313761573797,1.4390153885770296,3.586401479055793,2.75,2.6673913043478263
2022-09-01,6.473333333333333,1.4664632040081607,13.566200062835257,0.47716628852224396,1.3637834712381,3.122093784918972,2.673333333333333,2.2351515151515144
2022-10-01,6.95225806451613,1.392373096235339,14.067901325685497,0.49419297900693526,1.4645759932344218,3.1950826373803034,2.28225806451613,2.2436866359447016
2022-11-01,7.220000000000001,1.941730016708374,14.236696327728465,0.5071401281446022,1.555304358998831,3.0851825902274532,2.02225806451613,3.0527272727272727
2022-12-01,7.319354838709678,2.201140555811004,15.02482811061529,0.4871506538925682,1.412407327082887,2.883106082373505,2.5293548387096783,3.501627565982406
2023-01-01,7.718387096774194,2.2681806531919335,15.340526195553563,0.5031370500844593,1.5019205562704088,2.8689964464826825,1.8983870967741936,4.016568914956013
2023-02-01,8.18,3.0275105373984896,14.993713035883358,0.5455619952458343,1.7543562009695859,2.868223654216054,1.5099999999999998,4.336499999999999
2023-03-01,8.108064516129032,3.1455317041160447,14.267576322256422,0.5682860447349434,1.852195230580625,2.6118702082705423,1.634731182795699,3.9919775596072924
2023-04-01,8.17,3.585713899665407,15.650077335088547,0.5220421487427604,1.490259666244023,2.458973099238119,1.21774193548387,4.1485
2023-05-01,8.18193548387097,3.7287551774074386,14.980738086884404,0.5461637094526225,1.5922483298487153,2.3068980524103924,0.9619354838709686,4.054544179523143
2023-06-01,8.17,4.218895241328649,17.050788785287956,0.4791567183712565,1.114684337563023,2.166047778492423,0.8506451612903216,4.504090909090909
2023-07-01,8.129999999999999,4.496409191834298,13.478445306365932,0.6031852943870435,1.842722154651809,2.031857778720582,0.4116129032258051,4.729999999999999
2023-08-01,7.92,4.3025449165399525,13.482088061076006,0.5874460961923064,1.6703102515274335,1.8463099673120271,-0.2599999999999998,4.682173913043478
2023-09-01,7.92,3.9388009472120373,13.0964096089957,0.6047458987965593,1.7020059764418471,1.7619778800046184,-0.18806451612903174,4.621428571428572
2023-10-01,7.92,3.4500761708759127,12.658432309139684,0.6256698939158188,1.7466535268453252,1.6853416159792969,-0.25,4.459090909090909
2023-11-01,7.92,4.079376168568928,11.625544133777263,0.6812584347763091,1.9680073329124181,1.6150345818296177,-0.2619354838709693,4.795454545454545
2023-12-01,7.823225806451612,4.046980238917907,11.57546424293324,0.675845533472029,1.843982177987495,1.5142337217543236,-0.3467741935483879,4.93084485407066
2024-01-01,7.67,4.367842861811321,11.601116340050515,0.6611432706282646,1.6853689963786802,1.400005210373426,-0.4599999999999991,4.64304347826087
2024-02-01,7.42,4.399316917941683,11.225801145354632,0.6609773239276097,1.6140564202867087,1.2571504661811779,-0.5,4.3290476190476195
2024-03-01,7.323225806451612,4.517582464115591,11.221497819002204,0.6526068021018232,1.5076689627881545,1.1783534153756121,-0.5967741935483879,4.3675115207373265
2024-04-01,6.92,4.077045462348245,10.7042578315549,0.6464717226448572,1.4216317679880426,0.9894583209190247,-1.0,4.005909090909091
2024-05-01,6.436129032258064,3.8797307710557014,10.715843769968943,0.6006180353520325,1.14683683864154,0.7759792231197856,-1.483870967741936,3.462650771388499
2024-06-01,6.42,3.7654245470281227,9.756697876323434,0.658009511146123,1.386750107131508,0.7432085932602502,-1.403225806451612,3.2895
2024-07-01,5.936129032258064,3.4396790324487987,9.173361724316418,0.647105086516188,1.284866544074731,0.5329330455137107,-1.733870967741936,2.8504768583450204
2024-08-01,5.42,2.912613627303729,9.205977660768662,0.5887478983462416,0.9619989609224157,0.3123772929816137,-2.0,2.1986363636363637
2024-09-01,5.62,3.2494133241971332,9.427384491957397,0.5961356519185658,0.9664164452094807,0.37106603165200785,-1.703225806451612,2.383809523809524
2024-10-01,5.42,3.147313643368808,7.917083220607399,0.6845955573502456,1.3532021395950207,0.2739281933911832,-1.5,2.2991304347826085
2024-11-01,5.11,2.7541052306325837,6.9946082655537385,0.7305627143074123,1.5158086985914885,0.13533237772574666,-1.3261290322580637,1.8704761904761908
2024-12-01,5.1974193548387095,2.383719368698778,6.370644583003637,0.8158388507035854,1.8333392949798668,0.15454242624498715,-1.2225806451612904,1.9674193548387096
2025-01-01,5.17,2.1574047411055792,6.70934069735288,0.7705675167218419,1.5563056296460753,0.12772240319653852,-0.7661290322580641,1.950869565217391
2025-02-01,5.17,2.322178958089728,8.411143382782829,0.6146607856647314,0.8153700691959364,0.11159459540202112,-0.25,1.9164999999999996
2025-03-01,5.17,2.258190489087787,8.308888598005709,0.6222252156853925,0.8217360935113495,0.1009560835870339,-0.4500000000000002,1.8052380952380953
2025-04-01,5.17,2.293563406831938,8.644086482317322,0.5980967463220032,0.6864777483255745,0.09113484451910986,-0.25,1.3168181818181819
2025-05-01,4.928064516129032,2.1150835836208355,9.021423480735496,0.5462624082166752,0.42656750193356624,-0.019474189927819345,-0.18193548387096836,1.3617008797653956
2025-06-01,4.92,1.8121655509206986,8.450762048720529,0.5821960163633886,0.5680903461702871,-0.03850855229709541,-0.2774193548387096,1.4495238095238094
2025-07-01,4.92,2.116749406577099,8.667596113849628,0.567631432680454,0.4749870808711239,-0.05641135014291307,-0.25,1.7321739130434781
2025-08-01,4.92,2.252889732848433,8.636783228462939,0.5696565341348271,0.4594915060335514,-0.07659211878886032,-0.25,1.9499999999999997
2025-09-01,5.03,2.4281783314907206,8.535398295573343,0.5893105190660729,0.5296356140292456,-0.053033979294487284,-0.13999999999999968,2.458636363636364
2025-10-01,5.16,2.009418201880022,8.22514784683567,0.6273443463979951,0.6944279270477727,-0.02259740260275525,-0.009999999999999787,2.537826086956522
2025-11-01,5.37,1.704850004514058,6.759723382061433,0.7944112053831373,1.5134139405138813,0.04345551440032697,0.44193548387096815,2.8225000000000002
2025-12-01,5.529999999999999,1.644602656998703,6.87224306880566,0.8046863221561034,1.535227384626272,0.08836811675728591,0.6099999999999994,2.7930434782608686
2026-01-01,5.609999999999999,1.2456649985313408,6.948351133939474,0.8073857943933993,1.522910921584706,0.09729809157549606,0.6899999999999995,2.9290909090909087
2026-02-01,6.574285714285713,1.9422015084574973,6.134923672991744,1.071616545651286,2.802754557140749,0.5262949870782972,1.654285714285713,3.949285714285713
2026-03-01,6.609999999999999,2.406441550378677,6.387639038842234,1.034811134412202,2.483672238362292,0.5180042534216647,1.5799999999999992,3.806818181818181
2026-04-01,7.609999999999999,3.608072736219924,4.592879436857313,1.6569126415404358,4.619658541833673,0.9899417218984076,2.4499999999999993,5.162272727272727
2026-05-01,7.62,3.2436644536570496,6.072203714645214,1.2548986098114168,2.706581060560508,0.9719597515459353,2.25,
2026-06-01,7.62,4.022095742309302,7.754746508744296,0.982623995691883,1.5347736619344452,0.9513260454859517,2.0900000000000007,
2026-07-01,8.370000000000001,4.73972924052895,9.526332440741314,0.8786172487749829,1.0745630290353847,1.3384121692448252,2.7600000000000016,
2026-08-01,,,9.620901704338317,,,,,
